projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_parseNumber(i));
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_handleUnexpectedValue(i));
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_parseUnexpectedValue(i));
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787(_currToken=_handleUnexpectedValue(i));
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787_currToken=JsonToken.FIELD_NAME;
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787_currToken=JsonToken.VALUE_STRING;
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787_currToken=JsonToken.VALUE_NUMBER_INT;
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(i=_parseUnexpectedValue(i));
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_parseUnexpectedValue(i)+1);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_nextTokenNotInObject);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=JsonToken.VALUE_STRING);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(i=_handleUnexpectedValue(i));
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787if(_currToken==JsonToken.VALUE_STRING){if(!_tokenIncomplete){thrownewIllegalArgumentException("");}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787if(_currToken==JsonToken.VALUE_STRING){if(!_tokenIncomplete){thrownewIllegalStateException("");}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787if(_currToken==JsonToken.VALUE_STRING){if(i!=0){returnnull;}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_parseUnexpectedValue(i),_handleCharacterEncoding);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_handleUnexpectedValue(i)+1);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_currentToken());
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_parseUnexpectedValue(i),_cfg);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_parseUnexpectedValue(i),_icUTF8);
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787if(i==0){if(_currToken!=null){_currToken=JsonToken.FIELD_NAME;}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787if(i==0){if(_currToken!=null){_currToken=JsonToken.VALUE_NULL;}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787if(i==0){if(_currToken!=null){_currToken=JsonToken.START_OBJECT;}
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787_finishString();
projects/JacksonCore2/src/main/java/com/fasterxml/jackson/core/json/UTF8StreamJsonParser.java787return(_currToken=_nextTokenNotInObject(i));
