bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  return  d.doubleValue();  [CE]  'catch'  without  'try'  [FE]    AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]  return  d.doubleValue();  [BUGGY]  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	return  d.doubleValue();	return  d;  	non-compiled	[CE]  'catch'  without  'try'	17	None	replace
2	[BUG]  [BUGGY]  return  d.intValue();  [CE]  'catch'  without  'try'  [FE]      AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]  return  d.intValue();  [BUGGY]  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	return  d.intValue();	return  d;  	non-compiled	[CE]  'catch'  without  'try'	17	None	replace
3	[BUG]  [BUGGY]  return  DOUBLE_ZERO;  [CE]  'catch'  without  'try'  [FE]        AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]  return  DOUBLE_ZERO;  [BUGGY]  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	return  DOUBLE_ZERO;	return  d;  	non-compiled	[CE]  'catch'  without  'try'	17	None	replace
4	[BUG]  [BUGGY]    [CE]  'catch'  without  'try'  [FE]          AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]    [BUGGY]  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	  	return  d;  	non-compiled	[CE]  'catch'  without  'try'	17	None	replace
5	[BUG]  [BUGGY]    d  =  createDouble(str);  [CE]  'catch'  without  'try'  [FE]    AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]    d  =  createDouble(str);  [BUGGY]  return  d;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	    d  =  createDouble(str);		non-compiled	[CE]  'catch'  without  'try'	18	None	add
6	[BUG]  [BUGGY]    d  =  createInteger(str);  [CE]  'catch'  without  'try'  [FE]      AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]    d  =  createInteger(str);  [BUGGY]  return  d;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	    d  =  createInteger(str);		non-compiled	[CE]  'catch'  without  'try'	18	None	add
7	[BUG]  [BUGGY]    d  =  createBigDecimal(str);  [CE]  'catch'  without  'try'  [FE]        AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]    d  =  createBigDecimal(str);  [BUGGY]  return  d;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	    d  =  createBigDecimal(str);		non-compiled	[CE]  'catch'  without  'try'	18	None	add
8	[BUG]  [BUGGY]    d  =  createLong(str);  [CE]  'catch'  without  'try'  [FE]          AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]    d  =  createLong(str);  [BUGGY]  return  d;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	    d  =  createLong(str);		non-compiled	[CE]  'catch'  without  'try'	18	None	add
9	[BUG]  [BUGGY]    d  =  createBigInteger(str);  [CE]  'catch'  without  'try'  [FE]            AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]    d  =  createBigInteger(str);  [BUGGY]  return  d;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	    d  =  createBigInteger(str);		non-compiled	[CE]  'catch'  without  'try'	18	None	add
10	[BUG]  [BUGGY]    Float  d  =  createFloat(str);  [CE]  'catch'  without  'try'  [FE]    AssertionError  [CONTEXT]  Float  f  =  createFloat(str);  if  (!(f.isInfinite()  ||  (f.floatValue()  ==  0.0F  &&  !allZeros)))  {  return  f;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  try  {  Double  d  =  createDouble(str);  if  (!(d.isInfinite()  ||  (d.doubleValue()  ==  0.0D  &&  !allZeros)))  {  [BUGGY]    Float  d  =  createFloat(str);  [BUGGY]  return  d;  }  }  catch  (NumberFormatException  nfe)  {  //  NOPMD  }  return  createBigDecimal(str);  }  [CLASS]  NumberUtils  [METHOD]  createNumber  [RETURN_TYPE]  Number  String  str  [VARIABLES]  Integer  INTEGER_MINUS_ONE  INTEGER_ONE  INTEGER_ZERO  Float  FLOAT_MINUS_ONE  FLOAT_ONE  FLOAT_ZERO  f  boolean  allZeros  Byte  BYTE_MINUS_ONE  BYTE_ONE  BYTE_ZERO  Long  LONG_MINUS_ONE  LONG_ONE  LONG_ZERO  char  lastChar  NumberFormatException  e  nfe  String  dec  exp  mant  numeric  str  Double  DOUBLE_MINUS_ONE  DOUBLE_ONE  DOUBLE_ZERO  d  Short  SHORT_MINUS_ONE  SHORT_ONE  SHORT_ZERO  int  decPos  expPos  hexDigits  	projects/Lang7/src/main/java/org/apache/commons/lang3/math/NumberUtils.java	1.0	588	588	1	replace	    Float  d  =  createFloat(str);		non-compiled	[CE]  'catch'  without  'try'	18	None	add
