bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number	this_action
1	[BUG]  [BUGGY]  return  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [CE]  illegal  start  of  expression  [FE]    IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
2	[BUG]  [BUGGY]  return  NodeUtil.isLiteralValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [CE]  illegal  start  of  expression  [FE]      IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isLiteralValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isLiteralValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
3	[BUG]  [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [CE]  illegal  start  of  expression  [FE]        IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isAssignmentOp(value)||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
4	[BUG]  [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  Locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [CE]  illegal  start  of  expression  [FE]          IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  Locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isAssignmentOp(value)||  Locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
5	[BUG]  [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getLastChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild  [CE]  illegal  start  of  expression  [FE]            IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getLastChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getLastChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
6	[BUG]  [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild  [CE]  illegal  start  of  expression  [FE]              IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
7	[BUG]  [BUGGY]    [CE]  illegal  start  of  expression  [FE]                IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]    [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	  	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
8	[BUG]  [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChil  [CE]  illegal  start  of  expression  [FE]    IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChil  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getFirstChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChil	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
9	[BUG]  [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getLastChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChil  [CE]  illegal  start  of  expression  [FE]      IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getLastChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChil  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isAssignmentOp(value)||  NodeUtil.isImmutableValue(value.getLastChild())||  (locals.apply(value)&&  evaluatesToLocalValue(value.getLastChil	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
10	[BUG]  [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [CE]  illegal  start  of  expression  [FE]    IllegalStateException  [CONTEXT]  static  boolean  evaluatesToLocalValue(Node  value,  Predicate<Node>  locals)  {  switch  (value.getType())  {  case  Token.ASSIGN:      [BUGGY]  return  NodeUtil.isAssignmentOp(value)||  locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));  [BUGGY]  ||  (locals.apply(value)  &&  evaluatesToLocalValue(value.getLastChild(),  locals));  case  Token.COMMA:  return  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.AND:  case  Token.OR:  return  evaluatesToLocalValue(value.getFirstChild(),  locals)  &&  evaluatesToLocalValue(value.getLastChild(),  locals);  case  Token.HOOK:  return  evaluatesToLocalValue(value.getFirstChild().getNext(),  locals)  [CLASS]  NodeUtil  NumbericResultPredicate  BooleanResultPredicate  MayBeStringResultPredicate  VarCollector  MatchNameNode  MatchNodeType  MatchDeclaration  MatchNotFunction  MatchShallowStatement  [METHOD]  evaluatesToLocalValue  [RETURN_TYPE]  boolean  Node  value  Node>  locals  [VARIABLES]  BooleanResultPredicate  BOOLEAN_RESULT_PREDICATE  Set  BUILTIN_FUNCTIONS_WITHOUT_SIDEEFFECTS  CONSTRUCTORS_WITHOUT_SIDE_EFFECTS  OBJECT_METHODS_WITHOUT_SIDEEFFECTS  REGEXP_METHODS  STRING_REGEXP_METHODS  defines  emptySet  knownConstants  NumbericResultPredicate  NUMBERIC_RESULT_PREDICATE  boolean  MayBeStringResultPredicate  MAY_BE_STRING_PREDICATE  Node  value  String  JSC_PROPERTY_NAME_FN  childValue  lhsString  methodName  name  namespaceName  originalName  part  propName  qNameStr  rawJsString  res  s  sourceName  value  Map  vars  int  c  charno  end  endPos  index  len  lineno  memberIndex  nextSkipSlot  nextSlot  operator  prototypeIdx  start  startPos  total  type  Predicate  locals  	projects/Closure80/src/com/google/javascript/jscomp/NodeUtil.java	0.7071067811865475	2870	2872	2	replace	return  NodeUtil.isAssignmentOp(value)||  locals.apply(value)&&  evaluatesToLocalValue(value.getLastChild(),  locals));	return  NodeUtil.isImmutableValue(value.getLastChild())  ||  (locals.apply(value)    &&  evaluatesToLocalValue(value.getLastChild(),  locals));  	non-compiled	[CE]  illegal  start  of  expression	3	None	replace
