bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	action	patch
1	[BUG] [BUGGY] Option opt = getOptions().getOption(option); [FE] AlreadySelectedException [CONTEXT] { return; } for (Enumeration e = properties.propertyNames(); e.hasMoreElements();) { String option = e.nextElement().toString(); if (!cmd.hasOption(option)) { [BUGGY] Option opt = getOptions().getOption(option); [BUGGY]    String value = properties.getProperty(option); if (opt.hasArg()) { if (opt.getValues() == null || opt.getValues().length == 0) { [CLASS] Parser [METHOD] processProperties [RETURN_TYPE] void  Properties properties [VARIABLES] Options options opts CommandLine cmd Enumeration e RuntimeException exp boolean List requiredOptions tokenList Option opt String option value Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.5353033790313108	265	265	9	replace	
2	[BUG] [BUGGY] [FE] AlreadySelectedException [CONTEXT] { return; } for (Enumeration e = properties.propertyNames(); e.hasMoreElements();) { String option = e.nextElement().toString(); if (!cmd.hasOption(option)) { [BUGGY] [BUGGY] Option opt = getOptions().getOption(option);    String value = properties.getProperty(option); if (opt.hasArg()) { if (opt.getValues() == null || opt.getValues().length == 0) { [CLASS] Parser [METHOD] processProperties [RETURN_TYPE] void  Properties properties [VARIABLES] Options options opts CommandLine cmd Enumeration e RuntimeException exp boolean List requiredOptions tokenList Option opt String option value Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.5353033790313108	265	265	9	add	
3	[BUG] [BUGGY] String value = properties.getProperty(option); [FE] AlreadySelectedException [CONTEXT] if (!cmd.hasOption(option)) { Option opt = getOptions().getOption(option);    [BUGGY] String value = properties.getProperty(option); [BUGGY]  if (opt.hasArg()) { if (opt.getValues() == null || opt.getValues().length == 0) { try { opt.addValueForProcessing(value); } catch (RuntimeException exp) [CLASS] Parser [METHOD] processProperties [RETURN_TYPE] void  Properties properties [VARIABLES] Options options opts CommandLine cmd Enumeration e RuntimeException exp boolean List requiredOptions tokenList Option opt String option value Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.5353033790313108	270	270	9	replace	
4	[BUG] [BUGGY] [FE] AlreadySelectedException [CONTEXT] if (!cmd.hasOption(option)) { Option opt = getOptions().getOption(option);    [BUGGY] [BUGGY] String value = properties.getProperty(option); if (opt.hasArg()) { if (opt.getValues() == null || opt.getValues().length == 0) { try { opt.addValueForProcessing(value); } catch (RuntimeException exp) [CLASS] Parser [METHOD] processProperties [RETURN_TYPE] void  Properties properties [VARIABLES] Options options opts CommandLine cmd Enumeration e RuntimeException exp boolean List requiredOptions tokenList Option opt String option value Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.5353033790313108	270	270	9	add	
5	[BUG] [BUGGY] if (opt.hasArg()) { [FE] AlreadySelectedException [CONTEXT] if (!cmd.hasOption(option)) { Option opt = getOptions().getOption(option);    String value = properties.getProperty(option); [BUGGY] if (opt.hasArg())    { [BUGGY] { if (opt.getValues() == null || opt.getValues().length == 0) { try { opt.addValueForProcessing(value); } catch (RuntimeException exp) {  [CLASS] Parser [METHOD] processProperties [RETURN_TYPE] void  Properties properties [VARIABLES] Options options opts CommandLine cmd Enumeration e RuntimeException exp boolean List requiredOptions tokenList Option opt String option value Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.5353033790313108	272	273	9	replace	
6	[BUG] [BUGGY] [FE] AlreadySelectedException [CONTEXT] if (!cmd.hasOption(option)) { Option opt = getOptions().getOption(option);    String value = properties.getProperty(option); [BUGGY] [BUGGY] if (opt.hasArg())    { { if (opt.getValues() == null || opt.getValues().length == 0) { try { opt.addValueForProcessing(value); } catch (RuntimeException exp) {  [CLASS] Parser [METHOD] processProperties [RETURN_TYPE] void  Properties properties [VARIABLES] Options options opts CommandLine cmd Enumeration e RuntimeException exp boolean List requiredOptions tokenList Option opt String option value Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.5353033790313108	272	273	9	add	
7	[BUG] [BUGGY] return parse(options, arguments, properties, false); [FE] AlreadySelectedException [CONTEXT] public CommandLine parse(Options options, String[] arguments, Properties properties) throws ParseException { [BUGGY] return parse(options, arguments, properties, false); [BUGGY] } [CLASS] Parser [METHOD] parse [RETURN_TYPE] CommandLine  Options options String[] arguments Properties properties [VARIABLES] Options options opts CommandLine cmd List requiredOptions String[] arguments boolean Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.49746833816309105	103	103	9	replace	
8	[BUG] [BUGGY] [FE] AlreadySelectedException [CONTEXT] public CommandLine parse(Options options, String[] arguments, Properties properties) throws ParseException { [BUGGY] [BUGGY] return parse(options, arguments, properties, false); } [CLASS] Parser [METHOD] parse [RETURN_TYPE] CommandLine  Options options String[] arguments Properties properties [VARIABLES] Options options opts CommandLine cmd List requiredOptions String[] arguments boolean Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.49746833816309105	103	103	9	add	
9	[BUG] [BUGGY] for (Enumeration e = properties.propertyNames(); e.hasMoreElements();) { [FE] AlreadySelectedException [CONTEXT] { if (properties == null) { return; } [BUGGY] for (Enumeration e = properties.propertyNames(); e.hasMoreElements();)  { [BUGGY] { String option = e.nextElement().toString(); if (!cmd.hasOption(option)) { Option opt = getOptions().getOption(option);    [CLASS] Parser [METHOD] processProperties [RETURN_TYPE] void  Properties properties [VARIABLES] Options options opts CommandLine cmd Enumeration e RuntimeException exp boolean List requiredOptions tokenList Option opt String option value Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.49746833816309105	259	260	9	replace	
10	[BUG] [BUGGY] [FE] AlreadySelectedException [CONTEXT] { if (properties == null) { return; } [BUGGY] [BUGGY] for (Enumeration e = properties.propertyNames(); e.hasMoreElements();)  { { String option = e.nextElement().toString(); if (!cmd.hasOption(option)) { Option opt = getOptions().getOption(option);    [CLASS] Parser [METHOD] processProperties [RETURN_TYPE] void  Properties properties [VARIABLES] Options options opts CommandLine cmd Enumeration e RuntimeException exp boolean List requiredOptions tokenList Option opt String option value Properties properties  	projects/Cli30/src/main/java/org/apache/commons/cli/Parser.java	0.49746833816309105	259	260	9	add	
