projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458String[]hex_prefixes={"0x","0x","-0x","-0x","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458Number[]hex_prefixes={"0x","0x","-0x","-0x","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458finalString[]hex_prefixes={"0x","0x","-0x","-0x","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458String[]hex_prefixes={"0x","0x","-0x","-0X","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458Number[]hex_prefixes={"0x","0x","-0x","-0X","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458finalString[]hex_prefixes={"0x","0X","-0x","-0X","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458finalString[]hex_prefixes={"0x","0x","0x","0x","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458finalString[]hex_prefixes={"0x","0x","0x","-0x","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458finalString[]hex_prefixes={"0x","0x","-1x","-1x","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458String[]hex_prefixes={"0x","0X","-0x","-0x","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458String[]hex_prefixes={"0x","0x","-0x","-0x","#","-#"};intpfxLen=0;
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458finalString[]hex_prefixes={"0x","0x","-1x","-1x","-0x","#","-#"};
projects/Lang3/src/main/java/org/apache/commons/lang3/math/NumberUtils.java458finalString[]hex_prefixes={"0x","0x","-0x","-1x","#","-#"};
