projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135protectedComparatoroptionComparator=newOptionComparator();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135finalComparatoroptionComparator=newOptionComparator();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135finalprotectedComparatoroptionComparator=newOptionComparator();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135protectedfinalComparatoroptionComparator=newOptionComparator();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135staticfinalComparatoroptionComparator=newOptionComparator();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135junit.framework.ComparisonFailure:Longargumentsdidnotsplitasexpected;
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135OptionComparatoroptionComparator=newOptionComparator();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135junit.framework.ComparisonFailure:Longargumentsdidnotsplitasexpected
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135junit.framework.ComparisonFailure:Longargumentsdidnotsplitasexpectedexpected;
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135OptionComparator.class.getSimpleName());
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135if(optionComparator!=null){protectedComparatoroptionComparator=newOptionComparator();}
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135privatefinalComparatoroptionComparator=newOptionComparator();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135junit.framework.ComparisonFailure:Longargumentsdidnotsplitasexpectedexpected
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135OptionComparatoroptionComparator=(OptionComparator)this.options.getFormatter();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135junit.framework.ComparisonFailure:Longargumentsdidnotsplitasexpectedexpected:
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135OptionComparatoroptionComparator=(OptionComparator)super.clone();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135OptionComparatoroptionComparator=(OptionComparator)this.framework.getFormatter();
projects/Cli25/src/java/org/apache/commons/cli/HelpFormatter.java135OptionComparatoroptionComparator=(OptionComparator)this.framework.clone();
